system:index,distance_to_roads,gridcode,hii,tri,woody_cover,.geo
00000000000000000486,4706.342581993535,N05E10,14.448563322324498,7.826815961607625,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.37366753175316,0.7687089081605061],[103.37371662785058,0.6149680053723132],[103.5264452531002,0.6150126221953879],[103.52639618697646,0.7687668315237556],[103.37366753175316,0.7687089081605061]]]}"
00000000000000000487,833.0850831290479,N06E10,13.339567221373377,13.306334593805436,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.37360063063828,0.9224497543707099],[103.37366753175316,0.7687089081605061],[103.52639618697646,0.7687668315237556],[103.52633829603411,0.9225166312593197],[103.37360063063828,0.9224497543707099]]]}"
00000000000000000488,2891.6825182862567,N07E10,22.48891678389551,13.371763341851176,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.37352482704591,1.076190651635533],[103.37360063063828,0.9224497543707099],[103.52633829603411,0.9225166312593197],[103.52627140378833,1.0762709053712158],[103.37352482704591,1.076190651635533]]]}"
00000000000000000489,7688.652336348551,N08E10,15.811614519926401,55.91847302012637,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.37344012099197,1.2299359772940006],[103.37352482704591,1.076190651635533],[103.52627140378833,1.0762709053712158],[103.52619109783946,1.2300251618764775],[103.37344012099197,1.2299359772940006]]]}"
0000000000000000048a,19794.47291932484,N01E11,6.7082468634191175,5.5929500447003795,74.37675938868603,"{""type"":""Polygon"",""coordinates"":[[[103.526525559206,0.15375426819983964],[103.52652997163084,3.458714317105123E-8],[103.67925863042771,3.4564840834273125E-8],[103.67925421287144,0.15376320452707695],[103.526525559206,0.15375426819983964]]]}"
0000000000000000048b,11109.50378796245,N02E11,9.88197900859905,5.097952749801181,75.96993258098274,"{""type"":""Polygon"",""coordinates"":[[[103.5265077330112,0.30750403538052884],[103.526525559206,0.15375426819983964],[103.67925421287144,0.15376320452707695],[103.67924087185237,0.3075263441914634],[103.5265077330112,0.30750403538052884]]]}"
0000000000000000048c,8053.4084723850665,N03E11,11.467861962485701,5.230788880756307,28.263554658596835,"{""type"":""Polygon"",""coordinates"":[[[103.52648099372358,0.46125832728420774],[103.5265077330112,0.30750403538052884],[103.67924087185237,0.3075263441914634],[103.67921410146717,0.46128952640975307],[103.52648099372358,0.46125832728420774]]]}"
0000000000000000048d,13847.78542306203,N04E11,9.01309230028306,12.305569092202779,0.9990467612063526,"{""type"":""Polygon"",""coordinates"":[[[103.5264452531002,0.6150126221953879],[103.52648099372358,0.46125832728420774],[103.67921410146717,0.46128952640975307],[103.67918282518238,0.6150527126855122],[103.5264452531002,0.6150126221953879]]]}"
0000000000000000048e,8243.16565440946,N05E11,10.899442084976853,32.339550198426465,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.52639618697646,0.7687668315237556],[103.5264452531002,0.6150126221953879],[103.67918282518238,0.6150527126855122],[103.67913829624726,0.768815874052757],[103.52639618697646,0.7687668315237556]]]}"
0000000000000000048f,4335.362400958863,N06E11,12.7469510891677,20.769555011286787,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.52633829603411,0.9225166312593197],[103.52639618697646,0.7687668315237556],[103.67913829624726,0.768815874052757],[103.67908926142528,0.9225791175344882],[103.52633829603411,0.9225166312593197]]]}"
00000000000000000490,33128.6161829378,N01E12,8.558314883881653,5.6743295910802205,56.29562935205971,"{""type"":""Polygon"",""coordinates"":[[[103.67925421287144,0.15376320452707695],[103.67925863042771,3.4564840834273125E-8],[103.83199627170703,3.454229156316465E-8],[103.8319917606668,0.15377208177629903],[103.67925421287144,0.15376320452707695]]]}"
00000000000000000491,27159.028998906062,N02E12,13.401036335381653,4.845126123853335,30.031261441558676,"{""type"":""Polygon"",""coordinates"":[[[103.67924087185237,0.3075263441914634],[103.67925421287144,0.15376320452707695],[103.8319917606668,0.15377208177629903],[103.83197840445055,0.307544226735143],[103.67924087185237,0.3075263441914634]]]}"
00000000000000000492,24266.890881677395,N03E12,18.932144892088147,9.051886435823421,0.5039648328893429,"{""type"":""Polygon"",""coordinates"":[[[103.67921410146717,0.46128952640975307],[103.67924087185237,0.3075263441914634],[103.83197840445055,0.307544226735143],[103.83196062564821,0.46131629826850085],[103.67921410146717,0.46128952640975307]]]}"
00000000000000000493,21961.38787532762,N04E12,11.0,17.51012850761179,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.67918282518238,0.6150527126855122],[103.67921410146717,0.46128952640975307],[103.83196062564821,0.46131629826850085],[103.83192940218501,0.6150884089935413],[103.67918282518238,0.6150527126855122]]]}"
00000000000000000494,7768.561387254814,N05E12,11.57212449964941,46.408934849074434,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.67913829624726,0.768815874052757],[103.67918282518238,0.6150527126855122],[103.83192940218501,0.6150884089935413],[103.83189366769206,0.7688604726551405],[103.67913829624726,0.768815874052757]]]}"
00000000000000000495,3261.740516291265,N06E12,8.909066370333813,27.917149375573175,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.67908926142528,0.9225791175344882],[103.67913829624726,0.768815874052757],[103.83189366769206,0.7688604726551405],[103.83184466545714,0.9226326312812485],[103.67908926142528,0.9225791175344882]]]}"
00000000000000000496,47212.100993318854,N01E15,8.735423027073885,25.74300647988982,0.0,"{""type"":""Polygon"",""coordinates"":[[[104.13749372378051,0.15378548570411457],[104.13749815613563,3.449645273984559E-8],[104.29025811672227,3.447316408430608E-8],[104.29025359089093,0.15379437431439905],[104.13749372378051,0.15378548570411457]]]}"
00000000000000000497,43342.22766679399,N02E15,7.752505365841107,42.360110729537624,0.0,"{""type"":""Polygon"",""coordinates"":[[[104.13748485907068,0.30757538508028853],[104.13749372378051,0.15378548570411457],[104.29025359089093,0.15379437431439905],[104.29024915380151,0.30758434609532553],[104.13748485907068,0.30757538508028853]]]}"
00000000000000000498,40092.88441230665,N01E16,8.489495043986702,24.540992538112167,0.0,"{""type"":""Polygon"",""coordinates"":[[[104.29025359089093,0.15379437431439905],[104.29025811672227,3.447316408430608E-8],[104.44302238508048,3.4449629711675545E-8],[104.44302238508048,0.15379882828541616],[104.29025359089093,0.15379437431439905]]]}"
00000000000000000499,42804.2750040236,N02E16,8.900966139281037,29.01753874040982,0.0,"{""type"":""Polygon"",""coordinates"":[[[104.29024915380151,0.30758434609532553],[104.29025359089093,0.15379437431439905],[104.44302238508048,0.15379882828541616],[104.44301350163119,0.30759325892355993],[104.29024915380151,0.30758434609532553]]]}"
0000000000000000049a,29990.16807167168,N01E17,11.237976974746049,22.352827600902344,0.0,"{""type"":""Polygon"",""coordinates"":[[[104.44302238508048,3.4449629711675545E-8],[104.5957912179261,3.4425849728365334E-8],[104.5957912179261,0.15379885853079647],[104.44302238508048,0.15379882828541616],[104.44302238508048,3.4449629711675545E-8]]]}"
0000000000000000049b,8471.232819584944,N37W46,10.2961635826659,70.85836715307897,,"{""type"":""Polygon"",""coordinates"":[[[94.95735065445515,5.676413343989305],[94.95840746124234,5.523006905501032],[95.03496354143293,5.523519705998482],[95.11151958933578,5.5240325137762305],[95.11050290361042,5.677465683726184],[95.03392680225865,5.67693955699331],[94.95735065445515,5.676413343989305]]]}"
0000000000000000049c,5449.018713775507,N38W46,17.91294544159011,89.72118639042817,,"{""type"":""Polygon"",""coordinates"":[[[94.95626707368778,5.82981534450975],[94.95735065445515,5.676413343989305],[95.03392680225865,5.67693955699331],[95.11050290361042,5.677465683726184],[95.109459528025,5.830898939151601],[95.03286333095717,5.830357111350316],[94.95626707368778,5.82981534450975]]]}"
0000000000000000049d,6206.796481023394,N35W45,15.078361881058166,66.22786955892298,31.05611373736165,"{""type"":""Polygon"",""coordinates"":[[[95.11250950426687,5.370599237957708],[95.11346827481889,5.2171615774008036],[95.18999979495325,5.217627593620144],[95.26653131643704,5.218093553000148],[95.26560830249706,5.371553506614],[95.18905891372468,5.371076408364644],[95.11250950426687,5.370599237957708]]]}"
0000000000000000049e,5911.060058496522,N36W45,21.897687202577124,54.14707105176018,27.41308402615378,"{""type"":""Polygon"",""coordinates"":[[[95.11151958933578,5.5240325137762305],[95.11250950426687,5.370599237957708],[95.18905891372468,5.371076408364644],[95.26560830249706,5.371553506614],[95.26466298585524,5.52501795942657],[95.18809130286087,5.524525240985061],[95.11151958933578,5.5240325137762305]]]}"
0000000000000000049f,4010.525350996955,N37W45,13.287052547061602,73.38359916257133,19.0288462665607,"{""type"":""Polygon"",""coordinates"":[[[95.11050290361042,5.677465683726184],[95.11151958933578,5.5240325137762305],[95.18809130286087,5.524525240985061],[95.26466298585524,5.52501795942657],[95.26368644073821,5.678477932894771],[95.18709465540309,5.677971820090991],[95.11050290361042,5.677465683726184]]]}"
000000000000000004a0,7015.136879532137,N38W45,12.217876455856596,86.82611077989968,,"{""type"":""Polygon"",""coordinates"":[[[95.109459528025,5.830898939151601],[95.11050290361042,5.677465683726184],[95.18709465540309,5.677971820090991],[95.26368644073821,5.678477932894771],[95.26268313210672,5.831937870744169],[95.18607136075714,5.831418382796532],[95.109459528025,5.830898939151601]]]}"
000000000000000004a1,6340.808515499284,N39W45,8.786042367410234,78.9290984420551,,"{""type"":""Polygon"",""coordinates"":[[[95.10838485381382,5.9843276125826055],[95.109459528025,5.830898939151601],[95.18607136075714,5.831418382796532],[95.26268313210672,5.831937870744169],[95.26164859808905,5.985393341725145],[95.18501672428903,5.984860501492546],[95.10838485381382,5.9843276125826055]]]}"
000000000000000004a2,7977.24387627515,N32W44,16.17997432964886,28.697994096281423,3.6519395759534454,"{""type"":""Polygon"",""coordinates"":[[[95.26829265643133,4.911164743255049],[95.2691354437423,4.757700287288936],[95.42212273728063,4.758511880186399],[95.42131567257105,4.912003024141278],[95.26829265643133,4.911164743255049]]]}"
000000000000000004a3,3756.6330186979912,N33W44,15.054742155669684,46.34314350802802,27.442312360923992,"{""type"":""Polygon"",""coordinates"":[[[95.26742764257335,5.06462913926347],[95.26829265643133,4.911164743255049],[95.42131567257105,4.912003024141278],[95.4204818453819,5.065494216297602],[95.34395472231813,5.065061704794854],[95.26742764257335,5.06462913926347]]]}"
000000000000000004a4,2595.0062193565545,N34W44,12.704918929768178,86.32731517276119,61.69805565569498,"{""type"":""Polygon"",""coordinates"":[[[95.26653131643704,5.218093553000148],[95.26742764257335,5.06462913926347],[95.34395472231813,5.065061704794854],[95.4204818453819,5.065494216297602],[95.41962565248726,5.21898541914556],[95.3430785115985,5.218539482069337],[95.26653131643704,5.218093553000148]]]}"
000000000000000004a5,7867.4907556275775,N35W44,8.942589740542163,111.62899108814848,95.34477837832524,"{""type"":""Polygon"",""coordinates"":[[[95.26560830249706,5.371553506614],[95.26653131643704,5.218093553000148],[95.3430785115985,5.218539482069337],[95.41962565248726,5.21898541914556],[95.41873830377601,5.372472102749032],[95.34217334197396,5.372012808701825],[95.26560830249706,5.371553506614]]]}"
000000000000000004a6,2743.4835137725604,N36W44,19.451337399001552,57.05523831307949,52.82688644991835,"{""type"":""Polygon"",""coordinates"":[[[95.26466298585524,5.52501795942657],[95.26560830249706,5.371553506614],[95.34217334197396,5.372012808701825],[95.41873830377601,5.372472102749032],[95.41782867156188,5.52595879373899],[95.34124583920672,5.525488388216471],[95.26466298585524,5.52501795942657]]]}"
000000000000000004a7,2555.438895921522,N37W44,30.10255886210012,7.141081255437783,2.635319447440807,"{""type"":""Polygon"",""coordinates"":[[[95.26368644073821,5.678477932894771],[95.26466298585524,5.52501795942657],[95.34124583920672,5.525488388216471],[95.41782867156188,5.52595879373899],[95.41689220165068,5.679450029293448],[95.3402893002795,5.678963920645035],[95.26368644073821,5.678477932894771]]]}"
000000000000000004a8,4184.256619557453,N38W44,15.756264034512176,69.39309560540345,,"{""type"":""Polygon"",""coordinates"":[[[95.26268313210672,5.831937870744169],[95.26368644073821,5.678477932894771],[95.3402893002795,5.678963920645035],[95.41689220165068,5.679450029293448],[95.41592905517523,5.832932237603676],[95.33930612091977,5.832435079871047],[95.26268313210672,5.831937870744169]]]}"
000000000000000004a9,4281.637599140885,N39W44,18.873348110463805,52.76810266715763,,"{""type"":""Polygon"",""coordinates"":[[[95.26164859808905,5.985393341725145],[95.26268313210672,5.831937870744169],[95.33930612091977,5.832435079871047],[95.41592905517523,5.832932237603676],[95.41493915355316,5.986418955301114],[95.33829390825596,5.985906140864339],[95.26164859808905,5.985393341725145]]]}"
000000000000000004aa,4565.000586548448,N31W43,15.993534038260364,29.939154914799392,17.182567715836907,"{""type"":""Polygon"",""coordinates"":[[[95.42212273728063,4.758511880186399],[95.4229031183169,4.605020637164611],[95.5758814802294,4.605774264344457],[95.57513238580361,4.759292211574205],[95.42212273728063,4.758511880186399]]]}"
000000000000000004ab,1652.6934207903676,N32W43,13.066663476611666,29.419686294408187,66.74084452947339,"{""type"":""Polygon"",""coordinates"":[[[95.42131567257105,4.912003024141278],[95.42212273728063,4.758511880186399],[95.57513238580361,4.759292211574205],[95.57436094392978,4.912805691814798],[95.42131567257105,4.912003024141278]]]}"
000000000000000004ac,2565.147974660779,N33W43,7.649684769144467,85.80293018620986,95.01933172583816,"{""type"":""Polygon"",""coordinates"":[[[95.4204818453819,5.065494216297602],[95.42131567257105,4.912003024141278],[95.57436094392978,4.912805691814798],[95.573562748255,5.0663236238133775],[95.4970222557287,5.065908914851329],[95.4204818453819,5.065494216297602]]]}"
000000000000000004ad,5557.804799452688,N34W43,7.856284541212255,106.57180243839873,97.7735906575461,"{""type"":""Polygon"",""coordinates"":[[[95.41962565248726,5.21898541914556],[95.4204818453819,5.065494216297602],[95.4970222557287,5.065908914851329],[95.573562748255,5.0663236238133775],[95.57274228717482,5.219837037451838],[95.49618398119237,5.219411191689524],[95.41962565248726,5.21898541914556]]]}"
000000000000000004ae,8063.492186663382,N35W43,13.137569142603915,67.5158134569935,61.332271245999436,"{""type"":""Polygon"",""coordinates"":[[[95.41873830377601,5.372472102749032],[95.41962565248726,5.21898541914556],[95.49618398119237,5.219411191689524],[95.57274228717482,5.219837037451838],[95.57189507438511,5.3733550022372905],[95.49531666982335,5.372913524973563],[95.41873830377601,5.372472102749032]]]}"
000000000000000004af,1992.6691234212842,N36W43,19.00305948816003,23.863287874720417,38.301340065529935,"{""type"":""Polygon"",""coordinates"":[[[95.41782867156188,5.52595879373899],[95.41873830377601,5.372472102749032],[95.49531666982335,5.372913524973563],[95.57189507438511,5.3733550022372905],[95.5710255180893,5.526868433892507],[95.49442704486844,5.52641363450383],[95.41782867156188,5.52595879373899]]]}"
000000000000000004b0,2782.2786009445194,N37W43,15.173968091158248,42.155225043151425,32.416517455511595,"{""type"":""Polygon"",""coordinates"":[[[95.41689220165068,5.679450029293448],[95.41782867156188,5.52595879373899],[95.49442704486844,5.52641363450383],[95.5710255180893,5.526868433892507],[95.57012480532826,5.680377472399228],[95.49350846552665,5.679913738334119],[95.41689220165068,5.679450029293448]]]}"
000000000000000004b1,20774.4777941484,N17W42,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.58335050959805,2.609983186787216],[95.5837562846101,2.4564563665980597],[95.73640912828714,2.4568398420284145],[95.7360211866839,2.6103934388626313],[95.58335050959805,2.609983186787216]]]}"
000000000000000004b2,9063.831226549264,N18W42,11.304245616554526,28.343225486919952,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.58292686520335,2.763510047774884],[95.58335050959805,2.609983186787216],[95.7360211866839,2.6103934388626313],[95.73561540954564,2.7639425731868825],[95.58292686520335,2.763510047774884]]]}"
000000000000000004b3,7655.471495901187,N19W42,12.741971452764144,32.851159018778496,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.58247204795745,2.917032424464348],[95.58292686520335,2.763510047774884],[95.73561540954564,2.7639425731868825],[95.73518287827034,2.917491749308469],[95.58247204795745,2.917032424464348]]]}"
000000000000000004b4,6042.379658610304,N30W42,17.98502871630517,12.889053169816874,11.008424581835575,"{""type"":""Polygon"",""coordinates"":[[[95.5758814802294,4.605774264344457],[95.57660381888783,4.452256332863382],[95.72957335397274,4.452951924353139],[95.7288821631239,4.606496600030461],[95.5758814802294,4.605774264344457]]]}"
000000000000000004b5,2200.79920050047,N31W42,11.753219695834812,44.52715434251465,76.86040221538458,"{""type"":""Polygon"",""coordinates"":[[[95.57513238580361,4.759292211574205],[95.5758814802294,4.605774264344457],[95.7288821631239,4.606496600030461],[95.7281687256933,4.760036869171368],[95.57513238580361,4.759292211574205]]]}"
000000000000000004b6,1975.3583518657294,N32W42,7.88873822529438,68.59068368209454,95.82486607715606,"{""type"":""Polygon"",""coordinates"":[[[95.57436094392978,4.912805691814798],[95.57513238580361,4.759292211574205],[95.7281687256933,4.760036869171368],[95.72743296214202,4.913577073169024],[95.57436094392978,4.912805691814798]]]}"
000000000000000004b7,7826.171391825718,N33W42,4.291917753148304,102.30471605685382,97.16068992486628,"{""type"":""Polygon"",""coordinates"":[[[95.573562748255,5.0663236238133775],[95.57436094392978,4.912805691814798],[95.72743296214202,4.913577073169024],[95.72667045462475,5.067117304770477],[95.65011661148456,5.066720426297504],[95.573562748255,5.0663236238133775]]]}"
000000000000000004b8,13080.185116737179,N34W42,5.54854087911064,97.49628785283718,94.52970749698383,"{""type"":""Polygon"",""coordinates"":[[[95.57274228717482,5.219837037451838],[95.573562748255,5.0663236238133775],[95.65011661148456,5.066720426297504],[95.72667045462475,5.067117304770477],[95.72588562278807,5.2206575132770405],[95.64931393801922,5.220247286363655],[95.57274228717482,5.219837037451838]]]}"
000000000000000004b9,4766.805491693121,N35W42,15.081586200869886,40.88946207733339,64.33903783156302,"{""type"":""Polygon"",""coordinates"":[[[95.57189507438511,5.3733550022372905],[95.57274228717482,5.219837037451838],[95.64931393801922,5.220247286363655],[95.72588562278807,5.2206575132770405],[95.72507404896078,5.374193282404851],[95.64848455767535,5.373774161379878],[95.57189507438511,5.3733550022372905]]]}"
000000000000000004ba,2695.6862334062494,N36W42,13.61185780060212,44.53104639862091,72.94408613970838,"{""type"":""Polygon"",""coordinates"":[[[95.5710255180893,5.526868433892507],[95.57189507438511,5.3733550022372905],[95.64848455767535,5.373774161379878],[95.72507404896078,5.374193282404851],[95.72424465156432,5.527733503392461],[95.6476351308701,5.527300995659399],[95.5710255180893,5.526868433892507]]]}"
000000000000000004bb,3191.3918044617917,N37W42,15.643737369937975,33.84847011305438,29.832277845458965,"{""type"":""Polygon"",""coordinates"":[[[95.57012480532826,5.680377472399228],[95.5710255180893,5.526868433892507],[95.6476351308701,5.527300995659399],[95.72424465156432,5.527733503392461],[95.72338409571752,5.681269315071664],[95.6467544260964,5.680823429337615],[95.57012480532826,5.680377472399228]]]}"
000000000000000004bc,11693.528363668707,N17W41,15.917235402448272,12.83246578253984,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.7360211866839,2.6103934388626313],[95.73640912828714,2.4568398420284145],[95.88908430220599,2.4572099276015615],[95.88871865074648,2.6107814081145118],[95.7360211866839,2.6103934388626313]]]}"
000000000000000004bd,2401.7357832063312,N18W41,10.665016282223782,51.87810734142669,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.73561540954564,2.7639425731868825],[95.7360211866839,2.6103934388626313],[95.88871865074648,2.6107814081145118],[95.88832625659599,2.7643528335427066],[95.73561540954564,2.7639425731868825]]]}"
000000000000000004be,1165.0304835103125,N19W41,9.621168421961709,53.63173522532414,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.73518287827034,2.917491749308469],[95.73561540954564,2.7639425731868825],[95.88832625659599,2.7643528335427066],[95.88791598148015,2.9179242610086797],[95.73518287827034,2.917491749308469]]]}"
000000000000000004bf,5807.341375269951,N29W41,15.861135606233722,7.47571984318731,10.608852187299227,"{""type"":""Polygon"",""coordinates"":[[[95.72957335397274,4.452951924353139],[95.7302422171188,4.299407299431777],[95.88320273075865,4.300049340372936],[95.88256952984476,4.453616327120237],[95.72957335397274,4.452951924353139]]]}"
000000000000000004c0,2612.2465723748496,N30W41,13.047857685402573,21.230042924379852,64.66307677011572,"{""type"":""Polygon"",""coordinates"":[[[95.7288821631239,4.606496600030461],[95.72957335397274,4.452951924353139],[95.88256952984476,4.453616327120237],[95.88190959353146,4.607183325447206],[95.7288821631239,4.606496600030461]]]}"
000000000000000004c1,2067.794358337078,N31W41,8.388450567963785,70.24444154618027,96.47258102447374,"{""type"":""Polygon"",""coordinates"":[[[95.7281687256933,4.760036869171368],[95.7288821631239,4.606496600030461],[95.88190959353146,4.607183325447206],[95.88122735280793,4.760745839368395],[95.7281687256933,4.760036869171368]]]}"
000000000000000004c2,2962.3292678345642,N32W41,3.77947942627817,66.20432793455994,97.62232488400198,"{""type"":""Polygon"",""coordinates"":[[[95.72743296214202,4.913577073169024],[95.7281687256933,4.760036869171368],[95.88122735280793,4.760745839368395],[95.88052723849093,4.914312814966124],[95.72743296214202,4.913577073169024]]]}"
000000000000000004c3,10876.01067001263,N33W41,3.3610133423099877,91.30540828278666,98.29532030777595,"{""type"":""Polygon"",""coordinates"":[[[95.72667045462475,5.067117304770477],[95.72743296214202,4.913577073169024],[95.88052723849093,4.914312814966124],[95.87980039119535,5.067875402687629],[95.80323543774458,5.067496362163074],[95.72667045462475,5.067117304770477]]]}"
000000000000000004c4,11656.903346302528,N34W41,7.201919722079337,90.40489530686914,93.4283019342674,"{""type"":""Polygon"",""coordinates"":[[[95.72588562278807,5.2206575132770405],[95.72667045462475,5.067117304770477],[95.80323543774458,5.067496362163074],[95.87980039119535,5.067875402687629],[95.87905132238409,5.221437867940294],[95.8024685010444,5.22104770814549],[95.72588562278807,5.2206575132770405]]]}"
000000000000000004c5,5120.337149284518,N35W41,14.144932431127206,56.136922061509566,80.06495153643824,"{""type"":""Polygon"",""coordinates"":[[[95.72507404896078,5.374193282404851],[95.72588562278807,5.2206575132770405],[95.8024685010444,5.22104770814549],[95.87905132238409,5.221437867940294],[95.87827987180073,5.375000439223952],[95.80167695932153,5.374596887850031],[95.72507404896078,5.374193282404851]]]}"
000000000000000004c6,1891.1539668885441,N36W41,15.110774111764517,33.813344170455444,50.102678664935354,"{""type"":""Polygon"",""coordinates"":[[[95.72424465156432,5.527733503392461],[95.72507404896078,5.374193282404851],[95.80167695932153,5.374596887850031],[95.87827987180073,5.375000439223952],[95.87748612084928,5.528558490604266],[95.80086539861138,5.528145991952646],[95.72424465156432,5.527733503392461]]]}"
000000000000000004c7,7742.575415625816,N37W41,15.852433738244642,32.09443212492278,4.570609750318332,"{""type"":""Polygon"",""coordinates"":[[[95.72338409571752,5.681269315071664],[95.72424465156432,5.527733503392461],[95.80086539861138,5.528145991952646],[95.87748612084928,5.528558490604266],[95.87667015095451,5.682121016121459],[95.80002714333577,5.681695168845377],[95.72338409571752,5.681269315071664]]]}"
000000000000000004c8,5802.603649272962,N17W40,15.646270330787539,20.868171972246753,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.88871865074648,2.6107814081145118],[95.88908430220599,2.4572099276015615],[96.04178175837116,2.4575577384487985],[96.04143392086273,2.611151479645904],[95.88871865074648,2.6107814081145118]]]}"
000000000000000004c9,4444.844978820122,N18W40,10.160708292039688,46.13121475881553,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.88832625659599,2.7643528335427066],[95.88871865074648,2.6107814081145118],[96.04143392086273,2.611151479645904],[96.0410637955048,2.7647452375670993],[95.88832625659599,2.7643528335427066]]]}"
000000000000000004ca,3757.8133935483934,N19W40,14.071721941519664,42.19682466566849,0.0,"{""type"":""Polygon"",""coordinates"":[[[95.88791598148015,2.9179242610086797],[95.88832625659599,2.7643528335427066],[96.0410637955048,2.7647452375670993],[96.04067138270332,2.9183389541573246],[95.88791598148015,2.9179242610086797]]]}"
000000000000000004cb,5167.420294230041,N28W40,15.375487212287867,6.669683758225041,13.490938949728234,"{""type"":""Polygon"",""coordinates"":[[[95.88320273075865,4.300049340372936],[95.88381805602856,4.146482371720764],[96.03677412335011,4.147075454566531],[96.0361900283456,4.3006647012705415],[95.88320273075865,4.300049340372936]]]}"
000000000000000004cc,1338.7365712825251,N29W40,13.581307634765102,12.078646999746448,60.35564840926437,"{""type"":""Polygon"",""coordinates"":[[[95.88256952984476,4.453616327120237],[95.88320273075865,4.300049340372936],[96.0361900283456,4.3006647012705415],[96.03558801176999,4.454249527501164],[95.88256952984476,4.453616327120237]]]}"
000000000000000004cd,1087.559570785266,N30W40,11.898095006523324,31.380423739651906,80.20060563794483,"{""type"":""Polygon"",""coordinates"":[[[95.88190959353146,4.607183325447206],[95.88256952984476,4.453616327120237],[96.03558801176999,4.454249527501164],[96.03495927216802,4.6078388192959725],[95.88190959353146,4.607183325447206]]]}"
000000000000000004ce,3043.2096532867663,N31W40,4.691911261249397,86.9540091090438,98.11278269302173,"{""type"":""Polygon"",""coordinates"":[[[95.88122735280793,4.760745839368395],[95.88190959353146,4.607183325447206],[96.03495927216802,4.6078388192959725],[96.03431277376171,4.7614236722392365],[95.88122735280793,4.760745839368395]]]}"
000000000000000004cf,2864.514950858809,N32W40,4.352406370491195,76.29586955313505,97.45865792951936,"{""type"":""Polygon"",""coordinates"":[[[95.88052723849093,4.914312814966124],[95.88122735280793,4.760745839368395],[96.03431277376171,4.7614236722392365],[96.03364391434236,4.915012944394972],[95.88052723849093,4.914312814966124]]]}"
000000000000000004d0,7277.400475289575,N33W40,9.235557008855451,94.74938401673236,91.28052000964425,"{""type"":""Polygon"",""coordinates"":[[[95.87980039119535,5.067875402687629],[95.88052723849093,4.914312814966124],[96.03364391434236,4.915012944394972],[96.03295269464675,5.068597705520576],[95.95637659358466,5.0682365296231255],[95.87980039119535,5.067875402687629]]]}"
000000000000000004d1,5961.702638589148,N34W40,13.215404822806377,76.48020070022989,82.10191839658911,"{""type"":""Polygon"",""coordinates"":[[[95.87905132238409,5.221437867940294],[95.87980039119535,5.067875402687629],[95.95637659358466,5.0682365296231255],[96.03295269464675,5.068597705520576],[96.0322392769334,5.222182567895702],[95.95564528396245,5.221810203442409],[95.87905132238409,5.221437867940294]]]}"
000000000000000004d2,535.6638789457796,N35W40,23.773876245574122,8.449924133291233,17.482059984926142,"{""type"":""Polygon"",""coordinates"":[[[95.87827987180073,5.375000439223952],[95.87905132238409,5.221437867940294],[95.95564528396245,5.221810203442409],[96.0322392769334,5.222182567895702],[96.03150794160474,5.375762944757481],[95.95489390236463,5.375381646536183],[95.87827987180073,5.375000439223952]]]}"
000000000000000004d3,5002.731547628981,N36W40,17.197378563478065,15.381476378003537,3.0936101688185658,"{""type"":""Polygon"",""coordinates"":[[[95.87748612084928,5.528558490604266],[95.87827987180073,5.375000439223952],[95.95489390236463,5.375381646536183],[96.03150794160474,5.375762944757481],[96.03074988792798,5.529347721541289],[95.9541180140767,5.528953108795639],[95.87748612084928,5.528558490604266]]]}"
000000000000000004d4,2937.9199975023234,N17W39,12.597273797618088,50.68015217069734,0.0,"{""type"":""Polygon"",""coordinates"":[[[96.04143392086273,2.611151479645904],[96.04178175837116,2.4575577384487985],[96.19450151966264,2.457887679912994],[96.19417151762748,2.611503755943873],[96.04143392086273,2.611151479645904]]]}"
000000000000000004d5,2349.677686262862,N18W39,9.75217328031238,32.33150410666412,0.0,"{""type"":""Polygon"",""coordinates"":[[[96.0410637955048,2.7647452375670993],[96.04143392086273,2.611151479645904],[96.19417151762748,2.611503755943873],[96.19381925292602,2.765119799519435],[96.0410637955048,2.7647452375670993]]]}"
000000000000000004d6,7320.87820091311,N27W39,22.625486534883773,6.218551893871378,1.8346513291966469,"{""type"":""Polygon"",""coordinates"":[[[96.03677412335011,4.147075454566531],[96.03733601623621,3.9934861454475676],[96.19028319663603,3.994025701389357],[96.18975252636135,4.147632864089611],[96.03677412335011,4.147075454566531]]]}"
