survey id,# replicates surveyed,grid cell label,start date,observation,replicate #,sumatragridmrgd2_centroids_srtm_srtm_1,sumatragridmrgd2_centroids_hii_hii_1
SumatraSurvey10,"40",S04W05,1/1/2008,"1","2",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","6",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","10",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","15",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","16",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","18",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","27",155.000000000000000,3.687875986099243
SumatraSurvey10,"40",S04W05,1/1/2008,"1","36",155.000000000000000,3.687875986099243
SumatraSurvey10,"52",S04W06,1/1/2008,"1","9",441.000000000000000,2.323474168777466
SumatraSurvey10,"52",S04W06,1/1/2008,"1","17",441.000000000000000,2.323474168777466
SumatraSurvey10,"52",S04W06,1/1/2008,"1","21",441.000000000000000,2.323474168777466
SumatraSurvey10,"52",S04W06,1/1/2008,"1","22",441.000000000000000,2.323474168777466
SumatraSurvey10,"52",S04W06,1/1/2008,"1","23",441.000000000000000,2.323474168777466
SumatraSurvey10,"52",S04W06,1/1/2008,"1","40",441.000000000000000,2.323474168777466
SumatraSurvey10,"40",S05W04,1/1/2008,"1","19",120.000000000000000,22.357576370239258
SumatraSurvey10,"40",S05W04,1/1/2008,"1","20",120.000000000000000,22.357576370239258
SumatraSurvey10,"20",S05W05,1/1/2008,"1","1",166.000000000000000,11.290622711181641
SumatraSurvey10,"20",S05W05,1/1/2008,"1","17",166.000000000000000,11.290622711181641
SumatraSurvey10,"33",S05W06,1/1/2008,"0","1",515.000000000000000,19.071489334106445
SumatraSurvey10,"20",S05W07,1/1/2008,"0","1",295.000000000000000,23.052433013916016
SumatraSurvey10,"40",S06E01,1/1/2008,"1","16",139.000000000000000,5.275267124176025
SumatraSurvey10,"40",S06E01,1/1/2008,"1","25",139.000000000000000,5.275267124176025
SumatraSurvey10,"40",S06E01,1/1/2008,"1","38",139.000000000000000,5.275267124176025
SumatraSurvey10,"85",S06E02,1/1/2008,"1","10",141.000000000000000,9.000000000000000
SumatraSurvey10,"85",S06E02,1/1/2008,"1","32",141.000000000000000,9.000000000000000
SumatraSurvey10,"85",S06E02,1/1/2008,"1","51",141.000000000000000,9.000000000000000
SumatraSurvey10,"67",S06E03,1/1/2008,"1","3",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","6",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","10",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","16",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","17",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","28",188.000000000000000,2.258657693862915
SumatraSurvey10,"67",S06E03,1/1/2008,"1","29",188.000000000000000,2.258657693862915
SumatraSurvey10,"40",S06W01,1/1/2008,"0","1",132.000000000000000,3.253419637680054
SumatraSurvey10,"40",S06W03,1/1/2008,"0","1",165.000000000000000,4.527098178863525
SumatraSurvey10,"40",S06W04,1/1/2008,"0","1",118.000000000000000,13.396732330322266
SumatraSurvey10,"11",S06W05,1/1/2008,"0","1",514.000000000000000,16.000000000000000
SumatraSurvey10,"11",S06W06,1/1/2008,"1","7",615.000000000000000,5.396477222442627
SumatraSurvey10,"11",S06W06,1/1/2008,"1","10",615.000000000000000,5.396477222442627
SumatraSurvey10,"27",S06W07,1/1/2008,"1","1",359.000000000000000,13.415076255798340
SumatraSurvey10,"27",S06W07,1/1/2008,"1","2",359.000000000000000,13.415076255798340
SumatraSurvey10,"27",S06W07,1/1/2008,"1","4",359.000000000000000,13.415076255798340
SumatraSurvey10,"27",S06W07,1/1/2008,"1","6",359.000000000000000,13.415076255798340
SumatraSurvey10,"16",S06W08,1/1/2008,"0","1",740.000000000000000,13.728223800659180
SumatraSurvey10,"40",S07E01,1/1/2008,"1","37",133.000000000000000,3.275267362594604
SumatraSurvey10,"96",S07E02,1/1/2008,"1","37",121.000000000000000,11.396477699279785
SumatraSurvey10,"96",S07E02,1/1/2008,"1","66",121.000000000000000,11.396477699279785
SumatraSurvey10,"96",S07E02,1/1/2008,"1","78",121.000000000000000,11.396477699279785
SumatraSurvey10,"40",S07E03,1/1/2008,"1","28",695.000000000000000,9.250170707702637
SumatraSurvey10,"40",S07E04,1/1/2008,"1","4",180.000000000000000,18.000000000000000
SumatraSurvey10,"40",S07E04,1/1/2008,"1","9",180.000000000000000,18.000000000000000
SumatraSurvey10,"40",S07E04,1/1/2008,"1","12",180.000000000000000,18.000000000000000
SumatraSurvey10,"40",S07E04,1/1/2008,"1","31",180.000000000000000,18.000000000000000
SumatraSurvey10,"40",S07W01,1/1/2008,"0","1",113.000000000000000,3.250466108322144
SumatraSurvey10,"9",S07W04,1/1/2008,"0","1",197.000000000000000,13.676259994506836
SumatraSurvey10,"8",S07W05,1/1/2008,"0","1",162.000000000000000,3.275434017181396
SumatraSurvey10,"28",S07W06,1/1/2008,"1","1",361.000000000000000,5.728223800659180
SumatraSurvey10,"28",S07W06,1/1/2008,"1","17",361.000000000000000,5.728223800659180
SumatraSurvey10,"43",S07W07,1/1/2008,"0","1",1032.000000000000000,2.318683624267578
SumatraSurvey10,"26",S07W08,1/1/2008,"0","1",1368.000000000000000,9.000000000000000
SumatraSurvey10,"13",S07W09,1/1/2008,"0","1",1811.000000000000000,15.318683624267578
SumatraSurvey10,"7",S07W10,1/1/2008,"0","1",855.000000000000000,6.415075778961182
SumatraSurvey10,"98",S08E03,1/1/2008,"0","1",97.000000000000000,10.250057220458984
SumatraSurvey10,"40",S08E04,1/1/2008,"1","10",113.000000000000000,17.000000000000000
SumatraSurvey10,"40",S08E04,1/1/2008,"1","11",113.000000000000000,17.000000000000000
SumatraSurvey10,"40",S08E05,1/1/2008,"1","3",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","5",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","6",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","10",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","11",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","15",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","16",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","32",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","35",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E05,1/1/2008,"1","37",289.000000000000000,10.339466094970703
SumatraSurvey10,"40",S08E06,1/1/2008,"1","6",178.000000000000000,10.250062942504883
SumatraSurvey10,"40",S08E06,1/1/2008,"1","21",178.000000000000000,10.250062942504883
SumatraSurvey10,"8",S08W03,1/1/2008,"0","1",101.000000000000000,13.629548072814941
SumatraSurvey10,"44",S08W04,1/1/2008,"1","1",202.000000000000000,4.250691413879395
SumatraSurvey10,"44",S08W04,1/1/2008,"1","34",202.000000000000000,4.250691413879395
SumatraSurvey10,"44",S08W04,1/1/2008,"1","38",202.000000000000000,4.250691413879395
SumatraSurvey10,"31",S08W05,1/1/2008,"1","1",220.000000000000000,3.586069345474243
SumatraSurvey10,"60",S08W06,1/1/2008,"1","1",437.000000000000000,1.318683624267578
SumatraSurvey10,"60",S08W06,1/1/2008,"1","32",437.000000000000000,1.318683624267578
SumatraSurvey10,"60",S08W06,1/1/2008,"1","33",437.000000000000000,1.318683624267578
SumatraSurvey10,"60",S08W06,1/1/2008,"1","34",437.000000000000000,1.318683624267578
SumatraSurvey10,"60",S08W06,1/1/2008,"1","36",437.000000000000000,1.318683624267578
SumatraSurvey10,"60",S08W06,1/1/2008,"1","56",437.000000000000000,1.318683624267578
SumatraSurvey10,"56",S08W07,1/1/2008,"1","1",1128.000000000000000,4.396477222442627
SumatraSurvey10,"56",S08W07,1/1/2008,"1","37",1128.000000000000000,4.396477222442627
SumatraSurvey10,"56",S08W07,1/1/2008,"1","38",1128.000000000000000,4.396477222442627
SumatraSurvey10,"56",S08W07,1/1/2008,"1","39",1128.000000000000000,4.396477222442627
SumatraSurvey10,"15",S08W08,1/1/2008,"0","1",2016.000000000000000,6.526984214782715
SumatraSurvey10,"54",S08W09,1/1/2008,"1","10",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","15",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","36",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","39",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","41",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","44",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","49",1263.000000000000000,5.629548072814941
SumatraSurvey10,"54",S08W09,1/1/2008,"1","51",1263.000000000000000,5.629548072814941
SumatraSurvey10,"26",S08W10,1/1/2008,"1","13",1016.000000000000000,6.279953479766846
SumatraSurvey10,"11",S08W11,1/1/2008,"1","8",435.000000000000000,6.418828010559082
SumatraSurvey10,"98",S09E04,1/1/2008,"1","9",90.000000000000000,11.757577896118164
SumatraSurvey10,"98",S09E04,1/1/2008,"1","10",90.000000000000000,11.757577896118164
SumatraSurvey10,"98",S09E04,1/1/2008,"1","13",90.000000000000000,11.757577896118164
SumatraSurvey10,"89",S09E05,1/1/2008,"1","3",138.000000000000000,6.728223800659180
SumatraSurvey10,"89",S09E05,1/1/2008,"1","4",138.000000000000000,6.728223800659180
SumatraSurvey10,"89",S09E05,1/1/2008,"1","5",138.000000000000000,6.728223800659180
SumatraSurvey10,"89",S09E05,1/1/2008,"1","18",138.000000000000000,6.728223800659180
SumatraSurvey10,"40",S09E15,1/1/2008,"1","14",29.000000000000000,5.001442909240723
SumatraSurvey10,"40",S09E15,1/1/2008,"1","17",29.000000000000000,5.001442909240723
SumatraSurvey10,"40",S09E15,1/1/2008,"1","18",29.000000000000000,5.001442909240723
SumatraSurvey10,"40",S09E15,1/1/2008,"1","37",29.000000000000000,5.001442909240723
SumatraSurvey10,"79",S09E16,1/1/2008,"1","40",28.000000000000000,4.013498306274414
SumatraSurvey10,"79",S09E16,1/1/2008,"1","47",28.000000000000000,4.013498306274414
SumatraSurvey10,"79",S09E16,1/1/2008,"1","53",28.000000000000000,4.013498306274414
SumatraSurvey10,"79",S09E16,1/1/2008,"1","55",28.000000000000000,4.013498306274414
SumatraSurvey10,"79",S09E16,1/1/2008,"1","56",28.000000000000000,4.013498306274414
SumatraSurvey10,"79",S09E16,1/1/2008,"1","79",28.000000000000000,4.013498306274414
SumatraSurvey10,"11",S09W03,1/1/2008,"0","1",149.000000000000000,9.262444496154785
SumatraSurvey10,"12",S09W04,1/1/2008,"1","1",299.000000000000000,12.629580497741699
SumatraSurvey10,"12",S09W04,1/1/2008,"1","8",299.000000000000000,12.629580497741699
SumatraSurvey10,"51",S09W05,1/1/2008,"1","1",280.000000000000000,4.789432048797607
SumatraSurvey10,"51",S09W05,1/1/2008,"1","12",280.000000000000000,4.789432048797607
SumatraSurvey10,"51",S09W05,1/1/2008,"1","30",280.000000000000000,4.789432048797607
SumatraSurvey10,"51",S09W05,1/1/2008,"1","39",280.000000000000000,4.789432048797607
SumatraSurvey10,"57",S09W06,1/1/2008,"1","1",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","19",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","20",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","24",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","27",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","37",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","38",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","44",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","47",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","55",593.000000000000000,5.616234302520752
SumatraSurvey10,"57",S09W06,1/1/2008,"1","56",593.000000000000000,5.616234302520752
SumatraSurvey10,"32",S09W07,1/1/2008,"0","1",1179.000000000000000,5.279921054840088
SumatraSurvey10,"40",S09W08,1/1/2008,"0","1",2008.000000000000000,10.000000000000000
SumatraSurvey10,"26",S09W09,1/1/2008,"1","8",661.000000000000000,5.251009941101074
SumatraSurvey10,"26",S09W09,1/1/2008,"1","14",661.000000000000000,5.251009941101074
SumatraSurvey10,"26",S09W09,1/1/2008,"1","24",661.000000000000000,5.251009941101074
SumatraSurvey10,"51",S10E15,1/1/2008,"1","19",27.000000000000000,3.000000000000000
SumatraSurvey10,"51",S10E15,1/1/2008,"1","21",27.000000000000000,3.000000000000000
SumatraSurvey10,"51",S10E15,1/1/2008,"1","22",27.000000000000000,3.000000000000000
SumatraSurvey10,"51",S10E15,1/1/2008,"1","32",27.000000000000000,3.000000000000000
SumatraSurvey10,"51",S10E15,1/1/2008,"1","35",27.000000000000000,3.000000000000000
SumatraSurvey10,"51",S10E15,1/1/2008,"1","49",27.000000000000000,3.000000000000000
SumatraSurvey10,"63",S10E16,1/1/2008,"1","2",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","6",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","7",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","8",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","9",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","10",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","11",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","12",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","13",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","14",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","15",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","16",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","17",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","35",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","38",32.000000000000000,3.013498067855835
SumatraSurvey10,"63",S10E16,1/1/2008,"1","63",32.000000000000000,3.013498067855835
SumatraSurvey10,"1",S10W04,1/1/2008,"0","1",304.000000000000000,15.000000000000000
SumatraSurvey10,"39",S10W05,1/1/2008,"0","1",459.000000000000000,16.000000000000000
SumatraSurvey10,"21",S10W06,1/1/2008,"1","1",717.000000000000000,12.250246047973633
SumatraSurvey10,"21",S10W06,1/1/2008,"1","14",717.000000000000000,12.250246047973633
SumatraSurvey10,"20",S10W07,1/1/2008,"1","7",714.000000000000000,21.000000000000000
SumatraSurvey10,"40",S10W08,1/1/2008,"1","12",1126.000000000000000,2.250016450881958
SumatraSurvey10,"40",S10W08,1/1/2008,"1","38",1126.000000000000000,2.250016450881958
SumatraSurvey10,"19",S10W09,1/1/2008,"1","3",313.000000000000000,9.001442909240723
SumatraSurvey10,"19",S10W09,1/1/2008,"1","4",313.000000000000000,9.001442909240723
SumatraSurvey10,"19",S10W09,1/1/2008,"1","12",313.000000000000000,9.001442909240723
SumatraSurvey10,"19",S10W09,1/1/2008,"1","16",313.000000000000000,9.001442909240723
SumatraSurvey10,"19",S10W09,1/1/2008,"1","17",313.000000000000000,9.001442909240723
SumatraSurvey10,"15",S11E15,1/1/2008,"1","4",18.000000000000000,3.000000000000000
SumatraSurvey10,"45",S11E16,1/1/2008,"0","1",12.000000000000000,2.002394676208496
SumatraSurvey10,"21",S11W02,1/1/2008,"1","8",174.000000000000000,4.339466571807861
SumatraSurvey10,"21",S11W02,1/1/2008,"1","15",174.000000000000000,4.339466571807861
SumatraSurvey10,"11",S11W03,1/1/2008,"1","9",351.000000000000000,10.285611152648926
SumatraSurvey10,"62",S11W04,1/1/2008,"1","21",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","25",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","33",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","43",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","52",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","54",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","56",769.000000000000000,10.253419876098633
SumatraSurvey10,"62",S11W04,1/1/2008,"1","61",769.000000000000000,10.253419876098633
SumatraSurvey10,"23",S11W05,1/1/2008,"1","5",925.000000000000000,5.251009941101074
SumatraSurvey10,"23",S11W05,1/1/2008,"1","15",925.000000000000000,5.251009941101074
SumatraSurvey10,"23",S11W05,1/1/2008,"1","19",925.000000000000000,5.251009941101074
SumatraSurvey10,"35",S11W06,1/1/2008,"1","13",1139.000000000000000,8.000000000000000
SumatraSurvey10,"35",S11W06,1/1/2008,"1","17",1139.000000000000000,8.000000000000000
SumatraSurvey10,"35",S11W06,1/1/2008,"1","19",1139.000000000000000,8.000000000000000
SumatraSurvey10,"35",S11W06,1/1/2008,"1","32",1139.000000000000000,8.000000000000000
SumatraSurvey10,"46",S11W07,1/1/2008,"1","17",1822.000000000000000,4.250124454498291
SumatraSurvey10,"46",S11W07,1/1/2008,"1","20",1822.000000000000000,4.250124454498291
SumatraSurvey10,"32",S11W08,1/1/2008,"1","13",698.000000000000000,6.000000000000000
SumatraSurvey10,"32",S11W08,1/1/2008,"1","28",698.000000000000000,6.000000000000000
SumatraSurvey10,"16",S12E01,1/1/2008,"0","1",190.000000000000000,2.681485176086426
SumatraSurvey10,"66",S12E04,1/1/2008,"0","1",94.000000000000000,5.252058506011963
SumatraSurvey10,"46",S12E05,1/1/2008,"1","35",58.000000000000000,12.701037406921387
SumatraSurvey10,"45",S12E06,1/1/2008,"0","1",94.000000000000000,11.293343544006348
SumatraSurvey10,"45",S12W01,1/1/2008,"1","8",835.000000000000000,12.728223800659180
SumatraSurvey10,"45",S12W01,1/1/2008,"1","9",835.000000000000000,12.728223800659180
SumatraSurvey10,"45",S12W01,1/1/2008,"1","18",835.000000000000000,12.728223800659180
SumatraSurvey10,"45",S12W01,1/1/2008,"1","23",835.000000000000000,12.728223800659180
SumatraSurvey10,"45",S12W01,1/1/2008,"1","32",835.000000000000000,12.728223800659180
SumatraSurvey10,"34",S12W02,1/1/2008,"0","1",852.000000000000000,3.254134178161621
SumatraSurvey10,"44",S12W03,1/1/2008,"1","6",1683.000000000000000,3.000000000000000
SumatraSurvey10,"44",S12W03,1/1/2008,"1","9",1683.000000000000000,3.000000000000000
SumatraSurvey10,"44",S12W03,1/1/2008,"1","19",1683.000000000000000,3.000000000000000
SumatraSurvey10,"44",S12W03,1/1/2008,"1","33",1683.000000000000000,3.000000000000000
SumatraSurvey10,"30",S12W04,1/1/2008,"1","9",1459.000000000000000,7.000000000000000
SumatraSurvey10,"30",S12W04,1/1/2008,"1","22",1459.000000000000000,7.000000000000000
SumatraSurvey10,"3",S12W05,1/1/2008,"0","1",1428.000000000000000,15.681485176086426
SumatraSurvey10,"54",S12W06,1/1/2008,"1","30",1469.000000000000000,0.251330077648163
SumatraSurvey10,"35",S12W07,1/1/2008,"1","25",1106.000000000000000,5.000000000000000
SumatraSurvey10,"35",S12W07,1/1/2008,"1","26",1106.000000000000000,5.000000000000000
SumatraSurvey10,"35",S12W07,1/1/2008,"1","30",1106.000000000000000,5.000000000000000
SumatraSurvey10,"35",S12W07,1/1/2008,"1","33",1106.000000000000000,5.000000000000000
SumatraSurvey10,"35",S12W07,1/1/2008,"1","34",1106.000000000000000,5.000000000000000
SumatraSurvey10,"62",S13E04,1/1/2008,"0","1",63.000000000000000,11.273285865783691
SumatraSurvey10,"56",S13E05,1/1/2008,"1","30",182.000000000000000,2.526983976364136
SumatraSurvey10,"61",S13E06,1/1/2008,"0","1",68.000000000000000,10.250008583068848
SumatraSurvey10,"13",S13W01,1/1/2008,"1","1",246.000000000000000,18.000000000000000
SumatraSurvey10,"13",S13W01,1/1/2008,"1","3",246.000000000000000,18.000000000000000
SumatraSurvey10,"13",S13W01,1/1/2008,"1","6",246.000000000000000,18.000000000000000
SumatraSurvey10,"13",S13W01,1/1/2008,"1","7",246.000000000000000,18.000000000000000
SumatraSurvey10,"13",S13W01,1/1/2008,"1","8",246.000000000000000,18.000000000000000
SumatraSurvey10,"13",S13W01,1/1/2008,"1","12",246.000000000000000,18.000000000000000
SumatraSurvey10,"37",S13W02,1/1/2008,"1","2",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","8",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","9",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","14",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","17",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","25",1210.000000000000000,4.757507324218750
SumatraSurvey10,"37",S13W02,1/1/2008,"1","37",1210.000000000000000,4.757507324218750
SumatraSurvey10,"49",S13W03,1/1/2008,"1","15",1564.000000000000000,2.250084161758423
SumatraSurvey10,"49",S13W03,1/1/2008,"1","16",1564.000000000000000,2.250084161758423
SumatraSurvey10,"61",S13W04,1/1/2008,"1","24",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","25",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","40",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","41",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","42",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","44",1413.000000000000000,11.250123977661133
SumatraSurvey10,"61",S13W04,1/1/2008,"1","52",1413.000000000000000,11.250123977661133
SumatraSurvey10,"9",S13W05,1/1/2008,"1","2",1004.000000000000000,23.000000000000000
SumatraSurvey10,"9",S13W05,1/1/2008,"1","9",1004.000000000000000,23.000000000000000
SumatraSurvey10,"40",S13W06,1/1/2008,"1","3",1046.000000000000000,4.250463008880615
SumatraSurvey10,"40",S13W06,1/1/2008,"1","28",1046.000000000000000,4.250463008880615
SumatraSurvey10,"32",S13W07,1/1/2008,"1","11",418.000000000000000,5.250246524810791
SumatraSurvey10,"32",S13W07,1/1/2008,"1","12",418.000000000000000,5.250246524810791
SumatraSurvey10,"32",S13W07,1/1/2008,"1","20",418.000000000000000,5.250246524810791
SumatraSurvey10,"32",S13W07,1/1/2008,"1","21",418.000000000000000,5.250246524810791
SumatraSurvey10,"49",S14W01,1/1/2008,"1","2",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","4",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","7",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","8",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","9",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","10",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","11",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","18",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","25",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","34",497.000000000000000,12.000571250915527
SumatraSurvey10,"49",S14W01,1/1/2008,"1","39",497.000000000000000,12.000571250915527
SumatraSurvey10,"40",S14W02,1/1/2008,"1","8",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","14",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","25",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","27",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","28",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","29",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","30",782.000000000000000,3.258904695510864
SumatraSurvey10,"40",S14W02,1/1/2008,"1","31",782.000000000000000,3.258904695510864
SumatraSurvey10,"37",S14W03,1/1/2008,"1","5",1161.000000000000000,19.000000000000000
SumatraSurvey10,"30",S14W05,1/1/2008,"0","1",1506.000000000000000,8.852498054504395
SumatraSurvey10,"27",S14W06,1/1/2008,"1","7",175.000000000000000,5.275267124176025
SumatraSurvey10,"27",S14W06,1/1/2008,"1","8",175.000000000000000,5.275267124176025
SumatraSurvey10,"27",S14W06,1/1/2008,"1","9",175.000000000000000,5.275267124176025
SumatraSurvey10,"29",S15W01,1/1/2008,"1","4",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","7",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","10",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","14",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","19",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","25",385.000000000000000,10.303690910339355
SumatraSurvey10,"29",S15W01,1/1/2008,"1","28",385.000000000000000,10.303690910339355
SumatraSurvey10,"30",S15W02,1/1/2008,"1","17",600.000000000000000,3.050900697708130
SumatraSurvey10,"30",S15W02,1/1/2008,"1","18",600.000000000000000,3.050900697708130
SumatraSurvey10,"30",S15W02,1/1/2008,"1","19",600.000000000000000,3.050900697708130
SumatraSurvey10,"30",S15W02,1/1/2008,"1","20",600.000000000000000,3.050900697708130
SumatraSurvey10,"30",S15W02,1/1/2008,"1","28",600.000000000000000,3.050900697708130
SumatraSurvey10,"3",S15W03,1/1/2008,"1","1",924.000000000000000,15.733466148376465
SumatraSurvey10,"22",S15W04,1/1/2008,"1","4",1624.000000000000000,4.415075778961182
SumatraSurvey10,"22",S15W04,1/1/2008,"1","6",1624.000000000000000,4.415075778961182
SumatraSurvey10,"22",S15W04,1/1/2008,"1","11",1624.000000000000000,4.415075778961182
SumatraSurvey10,"22",S15W04,1/1/2008,"1","13",1624.000000000000000,4.415075778961182
SumatraSurvey10,"50",S15W05,1/1/2008,"1","15",719.000000000000000,3.000000000000000
SumatraSurvey10,"50",S15W05,1/1/2008,"1","34",719.000000000000000,3.000000000000000
SumatraSurvey10,"50",S15W05,1/1/2008,"1","48",719.000000000000000,3.000000000000000
